date,emp,ft_emp,pt_emp,ue,ud,hours,doe_ads,anz_ads,nab_cond,nab_profit,nab_trade,nab_emp,nab_forward,nab_stocks,nab_conf,nab_cu,aig_pmi,aig_psi,aig_pci,new_reg,anz_finance,anz_sent,wmi_finance,wmi_sent,rt,mv,arrivals,export,import,res_ba,hs_ba,nh_ba,alt_add,non_res_ba,acr,credit,credit_housing,credit_personal,credit_business,firmmbab90,fcmygbag3,fcmygbag5,fcmygbag10,scrigbag3,scrigbag5,scrigbag10,twi,asx200,icp,house_prices,mt103s,credit_card,debit_card
1/12/1997,8432.736995,6270.748733,2161.988262,7.9094267,625.3184827,1252500.327,,,,,,,,,,,,,,0.750601037,,,,100.9159102,10072.2,,574780.6284,9565,10182,13046,8890,4156,254061,1173231,,537.797105,219.0167192,59.22604602,270.6527393,5.07,5.576666667,5.825714286,6.139047619,0.506666667,0.755714286,1.069047619,58.1,,38.06695281,,,3403.493909,2139.095481
1/01/1998,8440.17234,6292.765469,2147.406871,7.8638868,628.48832,1251605.115,,,,,,,,,,,,,,0.777243017,,,,101.7431055,10129.1,,583425.3235,9485,10284,13170,9005,4165,294228,1083526,,541.3146068,220.8374218,59.8093589,271.864956,4.99,5.2785,5.5055,5.806,0.2885,0.5155,0.816,61.9,,37.44620177,,,3464.935098,2180.541697
1/02/1998,8453.167604,6289.297499,2163.870105,7.771516,619.5870119,1249645.537,,,,,,,,,,,,,,0.762229982,,,,108.7275183,10077.1,,568687.1325,9489,10064,12678,9075,3603,256526,1120694,,544.2151599,222.7334027,60.35997359,272.0261543,4.97,5.273,5.533,5.887,0.303,0.563,0.917,60.6,,36.35144131,,,3511.867151,2204.451475
1/03/1998,8456.227579,6295.276801,2160.950778,7.8824344,618.0745535,1249875.493,,,,,,,,,,,,,,0.76385508,,,,101.9506309,10061.5,,558009.9786,9350,10582,13339,9059,4280,246781,1039153,,548.8229188,224.9258201,60.76758392,274.2580018,4.96,5.195454545,5.487727273,5.865,0.235454545,0.527727273,0.905,59.6,,36.30352285,,,3750.800329,2296.830202
1/04/1998,8488.625453,6313.179936,2175.445518,7.6028552,641.7554904,1254430.338,,,,,,,,,,,,,,0.780611409,,,,104.4260279,10119.4,,597420.3871,9658,10294,14236,9261,4975,288555,1322209,,553.4173193,227.203185,61.11451604,275.9869081,4.92,5.0605,5.315,5.685,0.1405,0.395,0.765,58,,36.98688615,,,3510.703257,2326.923849
1/05/1998,8486.659969,6281.173853,2205.486116,7.7638711,629.704855,1250614.021,,,,,,,,,,,,,,0.746423787,,,,103.6551016,10176.7,,609026.4407,9781,10505,13224,9231,3993,278449,1496362,,556.502144,229.7263423,61.63550987,276.4314645,4.96,5.087619048,5.311904762,5.639047619,0.127619048,0.351904762,0.679047619,57.5,,37.41793931,,,3789.174123,2353.123922
1/06/1998,8506.597965,6303.896816,2202.701149,7.8319017,631.0495753,1257086.099,,,,,,,,,,,,,,0.705042589,,,,93.95127557,10190,,606139.4588,9976,10931,14080,9529,4551,282076,1193985,,562.2565414,232.136493,62.09488166,280.1737665,5.32,5.302857143,5.406666667,5.576190476,-0.017142857,0.086666667,0.256190476,57.9,,37.87855809,,,3873.167588,2386.60977
1/07/1998,8518.897504,6329.909871,2188.987633,7.9734246,622.0812258,1254771.78,,,,,,,,,,,,,,0.724186122,,,,100.0394626,10313.2,,598670.9327,9762,10998,13865,9305,4560,265103,906016,,568.7502773,234.3069975,62.65636017,283.2379538,5.17,5.230434783,5.346086957,5.521304348,0.060434783,0.176086957,0.351304348,57.3,,36.66650037,,,3786.192641,2440.530203
1/08/1998,8531.067072,6336.612979,2194.454093,7.7541812,638.8660791,1251284.927,,,,,,,,,,,,,,0.711037049,,,,101.1898791,10318.5,,609002.3438,9979,10782,12694,8760,3934,230077,1232974,,572.0360739,236.1183999,63.43883051,284.1252309,5.19,5.35952381,5.48,5.638571429,0.16952381,0.29,0.448571429,53.4,,37.83032155,,,4064.038687,2484.073396
1/09/1998,8574.80829,6356.743975,2218.064315,7.6324531,613.3826665,1253974.527,,,,,,,,,,,,,,0.722425964,,,,100.3017701,10387.8,,611243.1907,9770,10949,12426,8789,3637,235237,1011644,,576.8426558,237.948292,64.17504787,286.3920141,5.03,4.986363636,5.13,5.345909091,-0.043636364,0.1,0.315909091,54.5,,37.44023399,,,3989.489407,2496.11922
1/10/1998,8585.44601,6351.721289,2233.724721,7.3126336,642.8063915,1261499.566,,,,,,,,,,,,,,0.708896977,,,,99.87350163,10473.6,,613273.7282,9800,10986,12372,8754,3618,226459,1003487,,581.4481104,239.8444183,64.77958925,288.5653662,4.83,4.42,4.628181818,4.965909091,-0.41,-0.201818182,0.135909091,54.2,,35.94237259,,,4192.997242,2560.6216
1/11/1998,8563.841772,6328.897487,2234.944284,7.6256687,623.68961,1261872.61,,,,,,,,,,,,,,0.72951782,,,,103.7436717,10435.2,,597221.7129,9510,10626,13212,8647,4565,247979,1206311,,586.6752962,242.3580014,65.39630934,290.5855213,4.88,4.64047619,4.826666667,5.130952381,-0.23952381,-0.053333333,0.250952381,55.6,,34.84382374,,,4340.393846,2555.568676
1/12/1998,8586.062246,6347.598907,2238.463339,7.182742,626.9199884,1261586.306,,,,,,,,,,,,,,0.726547557,,,,102.3549181,10372,,600510.6999,9724,10496,13120,8492,4628,247506,868640,,592.7373213,245.3288228,66.64053257,293.0527777,4.8,4.481428571,4.61047619,4.854761905,-0.318571429,-0.18952381,0.054761905,53,,34.96191071,,,4254.910945,2509.412335
1/01/1999,8586.194936,6364.109835,2222.085102,7.1179547,613.1033267,1258001.332,,,,,,,,,,,,,,0.754714933,,,,111.5769082,10768.4,,611673.9916,9464,10593,12399,8560,3839,241073,1117187,,598.890409,247.4449818,68.08788493,295.8002145,4.79,4.797894737,4.914736842,5.127894737,0.007894737,0.124736842,0.337894737,54.8,,34.56018637,,,4584.622936,2593.68271
1/02/1999,8594.219439,6361.747393,2232.472046,7.1142705,609.8743636,1265325.049,,,,,,,,,,,,,,0.740447511,,,,116.769161,10718.2,,609540.6347,9104,10622,13248,8676,4572,256425,1186125,,602.5437769,249.2924028,68.84591589,296.4983544,4.77,4.9475,5.0595,5.3,0.1775,0.2895,0.53,55.4,,33.72077298,,,4530.877346,2628.487332
1/03/1999,8620.90959,6379.666802,2241.242788,7.01183,611.8828941,1272674.336,,,,,,,,,,,,,,0.751587406,,,,113.451533,10800.1,,630158.1205,9409,10868,12854,9008,3846,241617,1181228,,608.3447767,251.9118714,69.73843215,299.0529516,4.81,5.096956522,5.240869565,5.526521739,0.286956522,0.430869565,0.716521739,56.1,,34.3385319,,,4673.580644,2577.197669
1/04/1999,8622.695857,6380.994062,2241.701796,6.9786095,630.6691252,1272525.348,,,,,,,,,,,,,,0.751203652,,,,115.2447681,10870,,608200.167,8956,10706,13550,9147,4403,236306,838691,,615.3838494,255.2202266,70.43778341,301.9417364,4.76,4.8795,5.0425,5.3575,0.1195,0.2825,0.5975,58.3,,33.22789037,,,4735.538727,2488.011594
1/05/1999,8610.718887,6361.485749,2249.233138,7.0241227,625.6946315,1271190.585,,,,,,,,,,,,,,0.768728111,,,,115.5642731,10898,,628425.877,9146,10617,13234,9690,3544,242533,945139,,618.0200147,257.4669532,71.14116522,301.9834417,4.86,5.389047619,5.575714286,5.875714286,0.529047619,0.715714286,1.015714286,58,,32.13545714,,,4899.218852,2602.005204
1/06/1999,8661.862307,6404.647216,2257.21509,6.6529861,641.7587316,1264569.925,,,,,,,,,,,,,,0.692940028,,,,111.1944219,10907.7,,620547.7375,9223,10587,13834,9662,4172,251591,1092306,,622.5602728,259.9698659,72.18503486,303.623423,4.93,5.584761905,5.835714286,6.206666667,0.654761905,0.905714286,1.276666667,58.4,,32.51588977,,,4802.989156,2629.650188
1/07/1999,8680.042,6423.949476,2256.092523,6.6742935,618.3881184,1274824.965,,,,,,,,,,,,,,0.819507222,,,,112.0697036,10890.1,,635899.487,9600,10737,14839,10140,4699,286943,1292025,,627.8378722,263.4352768,73.16568735,304.0377198,4.89,5.503636364,5.763181818,6.135909091,0.613636364,0.873181818,1.245909091,57.1,,32.65231917,,,5334.660565,2665.476997
1/08/1999,8687.978239,6437.934027,2250.044212,6.9049411,597.244257,1287665.586,,,,,,,,,,,,,,0.780487003,,,,109.2555217,11093.5,,642150.9347,9699,11057,15234,10160,5074,295813,1004170,,633.3830021,266.6854935,74.19907307,305.4785685,4.92,5.662727273,5.940909091,6.34,0.742727273,1.020909091,1.42,56,,34.13989125,,,5464.360381,2661.429242
1/09/1999,8701.381491,6444.397883,2256.983608,7.0403309,568.8405966,1285719.31,,,,,,,,,,,,,,0.751322423,,,,111.6542022,11194.9,,655690.0379,9823,11734,14793,10607,4186,275605,885233,,640.1433215,270.4716996,74.88780052,307.7900498,5.01,5.738636364,5.998181818,6.341363636,0.728636364,0.988181818,1.331363636,57,,34.29292075,,,5180.258204,2642.010452
1/10/1999,8741.504998,6468.315709,2273.189289,6.7754261,599.2190912,1300061.053,,,,,,,,,,,,,,0.748806068,,,,112.9804401,11166.7,,650977.8961,10522,11509,14937,10520,4417,284303,825570,,646.4483623,273.7552235,76.01893312,309.8150889,5.31,6.046666667,6.285714286,6.606666667,0.736666667,0.975714286,1.296666667,55.7,,34.7990849,,,5652.770959,2680.670792
1/11/1999,8751.861076,6473.448902,2278.412174,6.4389979,608.9864517,1300229.108,,,,,,,,,,,,,,0.738835243,,,,112.9265033,11248.6,,645647.4027,10365,11667,15426,11139,4287,289493,983779,,651.9371058,276.411938,76.86158552,311.6674451,5.44,6.108636364,6.311363636,6.556363636,0.668636364,0.871363636,1.116363636,55.3,,35.07883079,,,5577.037576,2698.391861
1/12/1999,8785.841742,6488.780996,2297.060746,6.6836258,598.3528786,1307841.792,,,,,,,,,,,,,,0.728286116,,,,105.8117455,11201.2,,601849.4201,10479,11476,15871,11968,3903,296914,951483,,658.6323218,280.6313602,77.56065974,314.0890331,5.65,6.261904762,6.488095238,6.737142857,0.611904762,0.838095238,1.087142857,56.4,,34.91140402,,,5591.50485,2719.642214
1/01/2000,8738.152455,6454.765606,2283.38685,6.7670269,597.7161795,1324134.779,,,,,,,,,,,,,,0.752556826,,,,109.6605266,11142.5,,616564.4134,10493,11797,16665,11433,5232,309825,906755,,665.6382184,285.0506196,78.64656363,315.7581318,5.66,6.796842105,6.994210526,7.177894737,1.136842105,1.334210526,1.517894737,56,,34.81107606,,,5726.296665,2656.7587
1/02/2000,8788.923373,6475.84747,2313.075903,6.6183117,606.4254515,1298481.438,,,,,,,,,,,,,,0.735878951,,,,102.1745497,11118.2,,666814.0866,11197,11965,16283,11224,5059,315256,918668,,674.5296994,288.9959142,79.28101337,319.7250159,5.8,6.761904762,6.89952381,6.957619048,0.961904762,1.09952381,1.157619048,54.5,,37.01148128,,,5973.979948,2742.127737
1/03/2000,8837.004711,6521.4697,2315.535011,6.5642676,542.9928753,1299821.11,,,,,,,,,,,,,,0.804935677,,,,102.8624358,11156.1,,658799.9729,11302,12011,14545,10633,3912,303075,1042426,,681.4671291,293.2930524,80.50893512,321.5106398,5.89,6.475217391,6.564782609,6.570434783,0.585217391,0.674782609,0.680434783,53.1,,37.79847168,,,5881.034141,2755.108072
1/04/2000,8873.858006,6534.791076,2339.06693,6.3755746,561.0736134,1296957.819,,,,,,,,,,,,,,0.747461534,,,,98.49247165,11163.7,,709886.2215,11279,11767,14248,10017,4231,314018,1381440,,687.9650155,296.8175028,81.61435758,323.1954818,6.04,6.261764706,6.297058824,6.264705882,0.221764706,0.257058824,0.224705882,52.5,,38.31521851,,,6067.239437,2806.200826
1/05/2000,8869.897814,6525.449856,2344.447958,6.4135715,607.2599134,1310609.921,,,,,,,,,,,,,,0.741745039,,,,94.83262646,11328.4,,680979.8626,11686,13251,13073,8586,4487,314096,1016613,,695.7897901,300.4503294,82.52720179,326.9291009,6.31,6.395217391,6.446956522,6.465652174,0.085217391,0.136956522,0.155652174,51.4,,40.0461078,,,6395.985906,2847.956215
1/06/2000,8909.956784,6589.290533,2320.66625,6.1146662,562.6411117,1334502.551,,,,,,,,,,,,,,0.549972738,,,,97.88444784,12241.6,,676498.8684,12079,13474,10971,7072,3899,257861,1023462,,703.2019903,304.0909669,83.80524885,329.8872016,6.23,6.03047619,6.102857143,6.172380952,-0.19952381,-0.127142857,-0.057619048,53.3,,39.76826321,,,6802.430123,3022.944857
1/07/2000,8992.090315,6624.580927,2367.509388,5.9532308,545.406028,1336901.398,,,,,,,,,,,,,,0.527516517,,,,108.9452771,10943.4,,686061.4585,12123,12926,9522,5957,3565,259307,1181013,,709.3145888,307.4576411,84.0022665,332.2470934,6.2,6.01047619,6.065238095,6.161904762,-0.18952381,-0.134761905,-0.038095238,52.7,,40.28781545,,,6516.68496,2927.251964
1/08/2000,8988.880939,6604.155096,2384.725844,6.0506025,623.938259,1322365.955,,,,,,,,,,,,,,0.551715184,,,,113.5528551,11518.8,,688116.7115,11908,13037,9210,6057,3153,246569,923095,,715.9849282,310.2945591,84.40246218,335.6021128,6.49,6.313913043,6.276086957,6.227391304,-0.176086957,-0.213913043,-0.262608696,52.2,,40.811768,,,6523.80648,2932.120205
1/09/2000,8985.351146,6628.408043,2356.943103,5.9622805,584.7291009,1324762.83,,,,,,,,,,,,,,0.483164425,,,,102.4455974,11736.2,,721448.7695,14056,12996,9189,6088,3101,221114,1010420,,720.4116197,312.8755859,84.83778776,336.9987423,6.57,6.229047619,6.178333333,6.136190476,-0.340952381,-0.391666667,-0.433809524,49.9,,43.16796033,,,6833.088553,2992.97565
1/10/2000,8960.432422,6588.653554,2371.778868,6.0089253,632.6099187,1310882.544,,,,,,,,,,,,,,0.503750943,,,,99.70550552,11627.1,,695878.0643,13121,13475,9355,6084,3271,274240,928821,,726.5952369,315.4169038,85.70924628,339.9705769,6.41,6.038181818,6.059772727,6.107954545,-0.371818182,-0.350227273,-0.302045455,48.2,,44.8587261,,,6918.482268,2957.400805
1/11/2000,8903.452089,6573.612993,2329.839096,6.2606963,640.8078348,1303299.036,,,,,,,,,,,,,,0.53492636,,,,96.20087144,11629.7,,732554.2213,13088,13547,10535,6563,3972,260639,983169,,730.8279248,318.2423152,87.33590357,339.6393814,6.33,5.898181818,5.933863636,5.989545455,-0.431818182,-0.396136364,-0.340454545,49.2,,44.84242157,,,6975.865185,3005.479728
1/12/2000,8944.450055,6568.117426,2376.332629,6.243106,625.3117781,1300198.733,,,,,,,,,,,,,,0.550644411,,,,99.20213156,11783.5,,736939.3242,12631,13017,10049,6278,3771,319609,1051698,,734.9249733,320.44963,88.60199635,340.99832,6.2,5.385263158,5.437105263,5.543157895,-0.814736842,-0.762894737,-0.656842105,51.6,,42.83775581,,,7207.840409,3059.589054
1/01/2001,8953.666996,6544.051311,2409.615684,6.1394844,632.5021544,1307082.252,,,,,,,,,,,,,,0.526948931,,,,99.83973399,11896,,730611.1588,12534,12726,10103,6452,3651,276258,1219108,,742.2505218,323.4725063,89.30398272,344.7922506,5.91,5.003571429,5.151666667,5.40547619,-0.906428571,-0.758333333,-0.50452381,51.1,,42.46386096,,,7164.871708,3032.171654
1/02/2001,8954.068776,6556.294336,2397.77444,6.5010509,630.1681447,1306534.996,,,,,,,,,,,,,,0.526551371,,,,102.6923176,12095.8,,701000.7118,13428,12468,9223,6522,2701,265417,894674,,751.3768794,327.0217733,90.19900955,349.2791155,5.59,4.91225,5.05475,5.32125,-0.67775,-0.53525,-0.26875,49.3,,44.26435531,,,7515.801165,3072.957787
1/03/2001,8963.899584,6576.785572,2387.114012,6.4579647,635.0750929,1301681.779,,,,,,,,,,,,,,0.52341678,,,,89.08604496,12176.4,,727823.5527,13265,13016,9623,6362,3261,305653,1351158,,755.0372708,330.4445052,90.74895949,349.2073446,5.14,4.640909091,4.801590909,5.130681818,-0.499090909,-0.338409091,-0.009318182,47.4,,46.03701744,,,7696.679738,3163.432649
1/04/2001,9014.760658,6558.073819,2456.686839,6.7815539,609.9813107,1303672.33,,,,,,,,,,,,,,0.509433504,,,,90.24259027,12250.2,,736584.722,13526,13235,10519,7266,3253,284505,1064501,,758.751163,333.9090487,91.49617849,348.4744625,4.86,4.938333333,5.161388889,5.577222222,0.078333333,0.301388889,0.717222222,49.2,,46.96620197,,,7686.482544,3138.203315
1/05/2001,9007.86725,6553.340442,2454.526808,6.89207,602.928299,1312120.174,,,,,,,,,,,,,,0.533426468,,,,95.00427488,12282.6,,711442.4364,13508,12974,12118,8237,3881,302432,1390942,,765.6945053,338.2698411,92.05420376,350.8308535,4.89,5.23326087,5.504782609,5.943478261,0.34326087,0.614782609,1.053478261,49.3,,46.50061169,,,7316.82089,3204.815891
1/06/2001,9004.476841,6520.368239,2484.108602,6.9323999,615.9790054,1303368.259,,,,,,,,,,,,,,0.526274123,,,,105.9802567,12365.7,,743001.963,13712,12970,12301,8734,3567,306619,984591,,770.2872049,342.1624741,92.7393508,350.8356808,4.97,5.36575,5.5855,5.89675,0.39575,0.6155,0.92675,49.7,,46.28207518,,,7669.237044,3167.314465
1/07/2001,9024.682705,6492.6258,2532.056905,6.8789215,631.0682257,1306994.747,,,,,,,,,,,,,,0.576927187,,,,108.2213418,12436.1,,732468.1881,13698,12727,12980,9548,3432,296506,1100851,,772.3527395,346.2801834,93.77653174,347.7507081,5.04,5.643863636,5.839318182,6.086363636,0.603863636,0.799318182,1.046363636,48.8,,46.52387307,,,7859.168193,3163.583221
1/08/2001,9046.833885,6510.897087,2535.936798,6.8801333,639.0744391,1303243.077,,,,,,,,,,,,,,0.561505155,,,,105.2063445,12442.8,,726332.0088,13234,12969,15090,10256,4834,319209,939122,,778.0244548,351.1525509,93.97354314,347.8855593,4.95,5.300869565,5.490434783,5.761521739,0.350869565,0.540434783,0.811521739,50.4,,45.5152759,,,7775.563541,3224.15951
1/09/2001,9026.63473,6507.329931,2519.304799,6.8407713,644.8510453,1307830.334,,,,,,,,,,,,,,0.57134164,,,,107.6373564,12462.2,,705295.3691,13370,12881,14796,10176,4620,324835,1204557,,783.2813811,355.7192184,94.05283468,348.5104799,4.55,4.75425,5.0785,5.57825,0.20425,0.5285,1.02825,47,,47.36712778,,,8002.370612,3269.993262
1/10/2001,9045.885289,6526.81666,2519.068629,7.1925137,642.5133771,1304858.337,,,,,,,,,,,,,,0.575801663,,,,99.48742139,12627,,649068.7979,13142,13310,14789,10013,4776,350305,1115841,,788.3170625,361.0583453,94.6482618,347.6284887,4.36,4.449130435,4.815,5.407608696,0.089130435,0.455,1.047608696,48.7,,45.40859233,,,7867.163923,3282.335669
1/11/2001,9077.963816,6529.936398,2548.027418,6.8824642,636.9298859,1309801.986,,,,,,,,,,,,,,0.576544326,,,,101.9726879,12704.7,,620817.431,12748,12750,14497,10461,4036,323213,1109862,,796.7388048,366.5961425,95.17616896,349.7098447,4.28,4.575454545,4.933409091,5.457727273,0.295454545,0.653409091,1.177727273,50.4,,44.48669524,,,8117.782931,3307.861978
1/12/2001,9064.937312,6538.66777,2526.269542,6.8605237,636.0734723,1313945.869,,,,,,,,,,,,,,0.597485855,,,,106.7711792,12850.6,,678229.2301,12681,12624,14342,10410,3932,315921,1250777,,801.2459024,371.9225973,96.15073768,348.4649619,4.25,4.963421053,5.327894737,5.816842105,0.713421053,1.077894737,1.566842105,50.2,,44.66723343,,,8482.769903,3258.294432
1/01/2002,9087.008692,6540.035933,2546.972759,6.9119416,642.3043586,1300490.141,,,,,,,,,,,,,,0.594972803,,,,110.0637772,13018.9,,663059.4,13028,13158,14261,10399,3862,348794,1053775,,807.9734915,378.7916747,96.52544987,347.7715025,4.26,5.07047619,5.411904762,5.858333333,0.81047619,1.151904762,1.598333333,50.2,,44.8940067,,,9976.167729,4797.260705
1/02/2002,9126.812446,6542.299585,2584.512861,6.5356084,642.1405375,1320535.886,,,,,,,,,,,,,,0.616770059,,,,113.6911239,12974.7,,686841.0937,13099,13406,13725,10488,3237,323612,1404848,,815.9755658,384.1135966,97.18346802,349.5878435,4.31,5.368,5.63175,5.94575,1.058,1.32175,1.63575,51.1,,45.01500006,,,10061.07962,4801.736756
1/03/2002,9132.163494,6566.338705,2565.824789,6.4295659,632.9777685,1331067.823,,,,,,,,,,,,,,0.600776405,,,,117.8353401,13069.4,,762306.2099,13106,13065,14666,10405,4261,335937,1070010,,823.1086945,389.2735318,98.30659985,350.8504628,4.46,5.74875,5.9975,6.309,1.28875,1.5375,1.849,52.2,,45.14639382,,,10278.81559,4921.630588
1/04/2002,9119.435743,6544.633216,2574.802527,6.3447328,625.7617481,1318298.07,,,,,,,,,,,,,,0.668294725,,,,111.5648746,13172.6,,661796.8292,13042,13114,15843,10308,5535,322791,1458311,,831.6608643,394.7991919,98.78113023,353.1238833,4.59,5.733,5.9635,6.294,1.143,1.3735,1.704,52.1,,44.44914914,,,10119.06007,4873.244247
1/05/2002,9135.03025,6590.043254,2544.986997,6.3716593,615.0711096,1324557.862,,,,,,,,,,,,,,0.661857192,,,,110.3070085,13381.9,,707864.7894,12908,13585,14743,10163,4580,392107,1174017,,837.4230418,399.3942746,100.0223825,353.632284,4.84,5.753478261,5.962826087,6.215217391,0.913478261,1.122826087,1.375217391,53.5,,43.12267192,,,10498.99697,4981.28985
1/06/2002,9160.699481,6544.888599,2615.810883,6.4952657,606.1577569,1317787.441,,,,,,,,,,,,,,0.651376324,,,,110.8352315,13272.4,,696559.5038,12849,13463,14504,10248,4256,353032,971144,,846.5199387,403.7543963,101.3525656,357.0538415,5.07,5.702368421,5.833157895,6.007631579,0.632368421,0.763157895,0.937631579,52.3,,41.91085985,,,10395.73677,5011.348465
1/07/2002,9167.445811,6573.007584,2594.438227,6.1787642,616.691435,1320646.042,,,,,,,,,,,,,,0.679307244,,,,109.3819281,13351.1,,691253.3329,13168,13672,14065,10056,4009,329750,994220,,855.8990962,410.9506905,101.4460898,359.1854918,4.98,5.425869565,5.616956522,5.859782609,0.445869565,0.636956522,0.879782609,50.9,,43.52731851,,,10617.12821,4942.277903
1/08/2002,9223.933537,6614.315999,2609.617539,6.3484188,619.1890039,1331598.975,,,,,,,,,,,,,,0.670861741,,,,105.6410879,13485.3,,711290.659,13117,13769,17769,10719,7050,437779,1428889,,863.4333284,416.6414998,102.6163616,359.4914371,4.96,5.191590909,5.390454545,5.648409091,0.231590909,0.430454545,0.688409091,51.3,,44.60043403,,,10685.65067,5130.823126
1/09/2002,9225.732847,6591.565244,2634.167603,6.3112629,612.6925429,1333798.575,,,,,,,,,,,,,,0.696764896,,,,106.6172669,13525.8,,691503.4439,12832,13643,14025,9664,4361,387160,1350348,,877.2095523,424.0613875,103.9801871,365.0723877,4.92,5.071904762,5.227857143,5.435714286,0.151904762,0.307857143,0.515714286,50.9,,45.24683218,,,10865.92994,5090.173135
1/10/2002,9234.548063,6593.417665,2641.130399,6.1274636,601.2378574,1326046.568,,,,,,,,,,,,,,0.699139622,,,,102.1687695,13474.3,,717871.5119,13238,14533,17946,9799,8147,342683,1359916,,880.5101115,428.9232557,104.3440411,363.2739314,4.9,5.100652174,5.316086957,5.659130435,0.200652174,0.416086957,0.759130435,51.8,,45.68137372,,,10989.79725,5198.046261
1/11/2002,9284.508334,6625.104648,2659.403687,6.1613001,582.2194722,1345446.803,,,,,,,,,,,,,,0.695221991,,,,105.5660869,13756.4,,698486.1375,13029,13991,13913,9287,4626,349218,1881712,,888.3783277,433.8667271,105.261319,365.2687621,4.84,4.877619048,5.10952381,5.49952381,0.037619048,0.26952381,0.65952381,52.2,,45.24498669,,,11062.20004,5360.727895
1/12/2002,9327.595778,6665.7685,2661.827277,6.1813533,609.4720431,1344717.141,,,,,,,,,,,,,,0.697373645,,,,105.5414396,13724.1,,696521.2018,13219,15453,14047,9396,4651,363366,1370780,,895.885974,440.4440294,105.5199768,366.3539197,4.83,4.732,4.99675,5.395,-0.098,0.16675,0.565,51.7,,45.45395843,,,11140.07003,5375.27918
1/01/2003,9381.340679,6688.595326,2692.745352,6.07995,649.777291,1354511.082,,,,,,,,,,,,,,0.678744966,,,,106.3541635,13742.8,,696047.071,13503,14491,14783,9422,5361,363801,1579893,,905.2459791,445.4342369,106.4462647,369.7443117,4.8,4.68,4.905952381,5.275,-0.12,0.105952381,0.475,53.2,,44.5851095,,,11264.89625,5415.167177
1/02/2003,9406.008803,6710.346235,2695.662568,5.9542565,682.4165232,1350527.59,,,,,,,,,,,,,,0.701357509,,,,100.6689086,13746.6,,695913.863,12933,14489,13817,9634,4183,407830,1538402,,914.8967677,451.412863,107.6829078,372.3014604,4.75,4.48875,4.742,5.16775,-0.26125,-0.008,0.41775,54.7,,44.49230775,,,11299.73473,5467.584451
1/03/2003,9359.577188,6665.482973,2694.094215,6.1305625,693.3031015,1350017.088,,,,,,,,,,,,,,0.706191392,,,,99.90480836,13844.2,,691530.5437,12707,14156,14762,9243,5519,419355,1429309,,928.5305267,458.3390897,108.9104179,378.1968478,4.76,4.578095238,4.842380952,5.271666667,-0.181904762,0.082380952,0.511666667,54.8,,43.02075718,,,11251.54534,5485.395545
1/04/2003,9357.756538,6656.900321,2700.856217,6.0289191,711.5147214,1349738.165,,,,,,,,,,,,,,0.688229203,,,,109.6131206,13995.3,,594133.545,11855,14045,14774,9799,4975,394327,1436161,,936.2367931,465.2141187,110.951871,377.0928959,4.79,4.703421053,4.957631579,5.346052632,-0.086578947,0.167631579,0.556052632,56.1,,41.35107839,,,11306.25725,5505.446251
1/05/2003,9375.400066,6679.610631,2695.789435,6.0681978,708.6214322,1344429.145,,,,,,,,,,,,,,0.717741195,,,,110.3333757,14092.6,,592650.3401,11768,13600,14504,9862,4642,397476,1461307,,945.4050987,472.3860465,112.5890667,377.9188257,4.78,4.552727273,4.743863636,5.028181818,-0.227272727,-0.036136364,0.248181818,57.7,,39.05617881,,,11446.51724,5543.57386
1/06/2003,9351.700604,6638.236323,2713.464281,6.0541584,710.1489294,1349694.088,,,,,,,,,,,,,,0.757317252,,,,114.2905041,14075.2,,614554.5178,11892,13883,14686,10849,3837,397039,1318160,,957.5321352,480.9031805,113.8786181,380.0590916,4.67,4.2715,4.493,4.80275,-0.3985,-0.177,0.13275,59.4,,38.33913196,,,11543.5785,5507.113437
1/07/2003,9343.572237,6664.40076,2679.171476,6.1268894,697.8643213,1351203.299,,,,,,,,,,,,,,0.749963727,,,,115.9477828,14304.5,,665978.22,11605,13636,15224,10474,4750,406978,1494754,,970.7222193,488.6568418,115.4211732,384.071974,4.72,4.643913043,4.894347826,5.232826087,-0.076086957,0.174347826,0.512826087,58.3,,38.683541,,,11793.89941,5566.278007
1/08/2003,9399.912017,6706.243565,2693.668452,5.8173075,692.6814718,1346607.881,,,,,,,,,,,,,,0.791677699,,,,112.6606696,14396.6,,697482.7339,12080,13671,14917,10135,4782,482413,1447487,,981.2224066,495.5957496,116.164121,386.2631728,4.82,4.976428571,5.222380952,5.524047619,0.156428571,0.402380952,0.704047619,57.3,,40.10936391,,,11919.05592,5622.259615
1/09/2003,9408.449506,6718.663668,2689.785837,5.7745527,706.4807777,1348407.83,,,,,,,,,,,,,,0.784435671,,,,114.4420277,14578.7,,730045.8219,12077,14008,16429,10486,5943,436031,1392061,,995.1759344,505.6680502,117.9695339,389.076335,4.91,5.134772727,5.314090909,5.512954545,0.224772727,0.404090909,0.602954545,59.1,,39.91853084,,,11964.48295,5659.766196
1/10/2003,9431.893128,6750.376042,2681.517086,5.7827108,716.9119993,1352897.058,,,,,,,,,,,,,,0.784689404,,,,117.3733371,14734,,730109.741,12001,13976,16804,10492,6312,464431,1626143,,1008.321353,514.804622,119.2379227,391.8733819,4.97,5.324347826,5.473913043,5.608695652,0.354347826,0.503913043,0.638695652,61,,39.25838537,,,12126.53155,5778.400367
