,emp,ft_emp,pt_emp,ue,ud,hours,doe_ads,anz_ads,nab_cond,nab_profit,nab_trade,nab_emp,nab_forward,nab_stocks,nab_conf,nab_cu,aig_pmi,aig_psi,aig_pci,new_reg,anz_finance,anz_sent,wmi_finance,wmi_sent,rt,mv,arrivals,export,import,res_ba,hs_ba,nh_ba,alt_add,non_res_ba,acr,credit,credit_housing,credit_personal,credit_business,firmmbab90,fcmygbag3,fcmygbag5,fcmygbag10,scrigbag3,scrigbag5,scrigbag10,twi,asx200,icp,house_prices,mt103s,credit_card,debit_card
1/07/1983,-0.214596446,0.248525909,-0.803957143,1.558196536,-0.30995358,0.072120905,,,,,,,,,,,,,,-1.643214076,,,,-0.120465351,0.16799805,,,0.138749629,-0.040553679,0.342308106,-0.763008275,1.606730724,0.737868451,0.120893969,,-1.348724171,-0.914821032,0.838988762,-1.189401583,,,0.116025694,0.447316363,,,,0.56592639,,-0.273002107,,,,
1/08/1983,-0.134101974,-0.238123798,0.212978728,-1.297744879,-0.119716884,0.622160657,,,,,,,,,,,,,,-0.851725902,,,,0.086578877,0.812638294,,,-0.12284123,-0.393494715,1.049725802,0.757138247,1.259278046,-0.506720464,0.734900375,,-0.798115475,-0.808176145,0.384888218,-0.735489927,,,0.395219127,-0.190459086,,,,0.423475287,,0.205346985,,,,
1/09/1983,0.886342422,2.454254396,-2.424134271,0.67428422,-0.123319316,0.034722751,,,,,,,,,,,,,,-0.421956164,,,,0.334545424,-0.23313906,,,1.222642592,-0.481180998,0.438754675,1.754134195,-0.699013018,0.505947457,-0.128232205,,-0.789637877,-0.285717212,0.989259471,-0.911694241,,,-2.446896127,-1.620816032,,,,0.423966186,,-0.675670361,,,,
1/10/1983,-0.387437424,-1.132479669,1.28796445,-1.534040927,-0.436104403,0.352705239,,,,,,,,,,,,,,-0.318649192,,,,0.582908536,-0.009819273,,,0.092223676,0.821296992,0.692407053,0.556723732,0.807485047,-0.082828206,0.240294184,,-1.367757973,-0.949093423,0.620216059,-1.244207882,,,-3.168483308,-2.261347264,,,,0.645930503,,-0.771739083,,,,
1/11/1983,0.99796172,0.675927204,0.966844929,-1.660376487,-0.077735126,0.833814597,,,,,,,,,,,,,,-0.724209969,,,,1.171838554,-0.161222303,,,0.262500783,-1.05770975,-0.691416142,-0.324520833,-1.015048976,0.581736928,-0.711889239,,1.078905082,-0.918831747,1.507753793,1.122030159,,,-1.196387499,-0.530603736,,,,0.182069862,,-0.851203188,,,,
1/12/1983,0.537479057,0.265370777,0.718754715,-0.888879816,-0.487477004,-0.150826381,,,,,,,,,,,,,,-0.601482022,,,,1.67205307,0.183726321,,,1.194710277,1.103775428,1.106013427,2.127235879,0.145825291,0.023884008,-0.235710783,,1.224655794,-0.535984356,1.048439175,1.461617017,,,2.62731885,1.046805207,,,,-0.368343652,,0.141567336,,,,
1/01/1984,-0.446071964,-0.309149864,-0.315567238,0.278727467,0.317062687,0.855315028,,,,,,,,,,,,,,-0.483346904,,,,1.970014192,-0.004212437,,,-1.461792029,0.626951328,-0.892472244,-1.951357351,0.116007685,-1.245574217,0.305849404,,0.043522608,-0.470823098,1.278861976,-0.164598138,,,0.367876385,0.102173486,,,,1.125496087,,-0.170349085,,,,
1/02/1984,0.151505057,0.170503288,0.081296311,-0.475467257,-0.114706136,-1.253940032,,,,,,,,,,,,,,-0.306873974,,,,1.86753616,-0.004046621,,,-0.434948745,0.129503726,1.171555563,1.188053614,1.129961899,1.440051231,0.160418362,,-0.325149535,-0.432132215,1.151878405,-0.468570802,,,0.795817716,1.686473313,,,,0.351413715,,-0.833766687,,,,
1/03/1984,1.685382834,1.781697389,0.45340016,-0.798687576,0.03711812,0.899840534,,,,,,,,,,,,,,-0.410021971,,,,1.852392569,0.226334204,,,0.773558531,1.564894412,0.366198175,0.267352119,0.414732998,1.055877689,0.634801862,,1.489801286,-0.288719863,0.840671626,1.504357003,,,0.37374719,0.427287764,,,,-0.540478512,,0.087303443,,,,
1/04/1984,-0.153492008,-0.629699168,0.830704462,0.882104781,0.154658025,1.123568195,,,,,,,,,,,,,,-0.156326705,,,,1.838317653,-0.343183813,,,-0.8112227,-3.25098862,0.01206945,0.89469864,-0.711645882,-1.001941244,0.171203461,,1.261739876,-0.078322955,2.420062731,1.077360063,,,-0.615855235,-0.518816048,,,,-0.094498183,,-0.105800787,,,,
1/05/1984,0.553131904,0.646109339,0.086525966,-2.067353997,-0.207273461,-0.124538192,,,,,,,,,,,,,,-0.54356026,,,,1.612947146,0.032679692,,,1.298222414,3.947116028,0.514688207,-0.314383003,1.142226577,0.931186744,0.111704782,,-0.545719453,0.694845776,1.540768499,-1.06679815,,,0.655618523,0.898624589,,,,-0.409874543,,0.218275697,,,,
1/06/1984,0.43550156,0.83293371,-0.470491822,0.857470378,-0.177450744,-0.271899885,,,,,,,,,,,,,,-0.421894791,,,,1.38699381,-0.748809239,,,1.101659494,0.126073084,-1.154136006,-0.781380051,-1.356057134,-0.238627986,-0.629836688,,2.891265352,-1.017588936,-0.657221306,3.731198864,,,-0.621243686,-1.158737,,,,-1.068237152,,0.332376396,,,,
1/07/1984,-0.079112062,-0.499949348,0.75282118,-0.880155525,0.078446616,-0.064763564,,,,,,,,,,,,,,-0.389051688,,,,1.499118334,1.545557884,,,1.283263389,2.361062253,0.515757763,0.426684896,0.571532523,-1.382195008,0.837208174,,0.39121687,-4.007542246,0.679463543,1.334302406,,,-0.480481257,-1.795949034,,,,-0.190672758,,0.204053147,,,,
1/08/1984,-0.453075403,0.422986911,-1.579214921,-0.290125912,-0.297029524,0.231324394,,,,,,,,,,,,,,0.176859619,,,,1.623450271,-1.15553418,,,-0.280779,-1.711322519,0.347075071,0.555113614,0.159266192,0.424430583,-0.932904749,,3.269364008,2.564362497,1.142652419,2.759379906,,,-1.618583547,-1.010406368,,,,0.699141525,,-0.193874153,,,,
1/09/1984,0.721222515,-0.542245025,2.4345339,-0.39846913,0.133491085,-0.312048692,,,,,,,,,,,,,,0.632207858,,,,1.601775969,0.071406347,,,0.061879002,1.602542379,-1.189138683,-1.539808421,-0.833123751,0.670064964,-0.30561577,,2.013127993,0.71754284,1.065147905,1.792498728,,,1.356838198,1.045364417,,,,0.137623025,,-0.085199572,,,,
1/10/1984,-0.508687106,0.041878915,-1.027234536,-0.124266988,-0.014599691,0.011651147,,,,,,,,,,,,,,0.055573559,,,,1.579890139,0.408029155,,,-1.306936029,-2.148968802,0.502527674,0.169996503,0.743425888,0.3547341,1.026207719,,2.025049971,0.505938814,1.672174465,1.821365619,,,0.796112413,0.418161962,,,,0.823902551,,-0.17167861,,,,
1/11/1984,0.172404444,0.906568909,-1.123716935,-0.008110326,-0.220849125,-0.302463955,,,,,,,,,,,,,,-0.610957309,,,,1.434901273,0.270899828,,,0.938361788,0.992104111,0.368375637,-0.048241231,0.623805601,0.806863063,1.331679832,,1.425325574,0.594740752,0.482152589,1.368294297,,,0.515588062,0.261266768,,,,0.718144416,,-0.265716235,,,,
1/12/1984,-0.25142658,0.182076274,-0.758441553,-0.713371617,-0.483431333,0.381430849,,,,,,,,,,,,,,-0.697149545,,,,1.288854507,-0.114477125,,,-1.431726767,-0.856165595,-0.267703372,-0.120746951,-0.332657397,-0.164590721,-0.408553816,,1.120865671,0.767479722,1.598382085,0.958393262,,,0.375348934,0.578655275,,,,-0.953343484,,-0.239571839,,,,
1/01/1985,-0.044682674,-0.237373917,0.380019139,0.222142404,0.37009521,-0.070527,,,,,,,,,,,,,,-0.31148255,,,,1.102372846,0.226952608,,,0.373867698,0.776157177,-0.028377534,0.379815519,-0.326151407,-0.755532306,-0.73792807,,1.355115918,0.87754695,0.956399077,1.010687636,,,-0.473236236,-0.842341354,,,,-0.190909154,,0.375212656,,,,
1/02/1985,1.888312679,1.090917361,2.025990933,-0.723903971,0.170358323,0.018668816,,,,,,,,,,,,,,-0.659284744,,,,1.107204041,0.207752027,,0.008144435,1.420622226,-0.085719338,-0.086335153,-0.321522693,0.102541797,0.980424827,0.561570641,,1.023073704,0.436219271,0.855208754,0.886375094,,,1.510131076,2.002505632,,,,-4.107349267,,2.223763556,,,0.890636783,
1/03/1985,-1.286226163,-0.052782504,-2.444197881,1.432775276,-0.538478203,-0.126316801,,,,,,,,,,,,,,-0.628961104,,,,0.894145836,0.055349825,,0.147384661,2.497999493,-0.581633471,0.429161828,0.785523835,0.118767516,-0.212587166,0.441058737,,1.360858834,0.333025932,1.111792468,1.191865311,,,0.662412421,0.426268354,,,,-1.61615001,,1.760920833,,,1.625520253,
1/04/1985,-0.049864632,-0.667681822,1.094772159,-1.223151038,-0.033055203,-0.151990604,,,,,,,,,,,,,,-0.682858012,,,,-0.044234142,0.629714341,,-0.325583114,-0.575509565,2.506584484,1.064226763,1.941135743,0.292268574,-0.175342305,-0.29468997,,0.936137952,0.400610336,1.366988182,0.862494939,,,0.662125099,0.582579586,,,,-2.783967817,,1.323878753,,,-2.696178878,
1/05/1985,0.879419376,0.705204824,0.639922263,-0.070073443,-0.339089079,0.985564301,,,,,,,,,,,,,,-0.424283251,,,,-0.107496842,1.013021096,,0.475975064,1.118612595,0.972567115,-1.506250219,-2.179200572,-0.855525786,0.147911788,-0.271687686,,1.949409219,0.99622171,1.766492505,1.445149749,,,-0.46904218,-0.363187012,,,,0.347119605,,-0.789280132,,,4.301244135,
1/06/1985,0.117476568,0.198247179,-0.035750124,1.031262419,-0.048933637,-0.317635518,,,,,,,,,,,,,,-0.46878496,,,,-0.174162453,-0.326280173,,-0.074273531,-0.523630938,0.436006222,0.358320284,-0.05532965,0.650033348,0.007889338,0.691996856,,1.819849035,0.096430705,2.041166437,1.777849186,,,-0.611039401,-0.837799504,,,,0.118796903,,-0.246551338,,,-0.604339573,
1/07/1985,0.48390985,0.37844076,0.391633555,-1.297112288,0.158485125,0.144005759,,,,,,,,,,,,,,-0.581503819,,,,0.050120196,0.654243129,,-0.836827823,0.077791714,0.108222838,-0.55237582,0.012700994,-0.956143956,0.317578223,-0.521126093,,1.84569008,0.744265754,2.409428246,1.418827727,,,-0.044819415,-0.206395531,,,,1.956879137,,-1.2273185,,,-0.755135008,
1/08/1985,1.125997649,1.41292704,-0.046570853,-0.608723096,0.051007626,0.540146538,,,,,,,,,,,,,,-0.121082456,,,,0.605232633,-0.226158731,,0.451460323,-0.948108705,-0.298530281,0.641659959,-0.021810076,1.106062216,-0.372895902,1.091840095,,1.49687438,0.869747658,0.043534704,1.57427035,,,2.083498584,1.85024215,,,,-1.151226646,,-0.547340536,,,-0.279828005,
1/09/1985,1.182145423,1.064398948,0.644554981,-0.420814557,-0.198797074,0.168295571,,,,,,,,,,,,,,-0.295807949,,,,0.639007114,0.543469444,,0.419333696,-1.317872952,-0.199917623,-0.890559364,-0.646951418,-0.987093347,0.250968411,-0.318592848,,2.228663511,-0.086048471,1.04370526,2.138859447,,,-0.179492846,-0.359844346,,,,-0.902105609,,0.686751786,,,0.863756768,
1/10/1985,-0.935867297,-1.416373975,0.53887685,-0.967856483,0.182075757,-0.039486394,,,,,,,,,,,,,,-0.656087562,,,,0.679153016,0.53275191,,-0.395421089,0.9486579,-0.274224093,1.140226649,0.746736988,1.304056364,0.548453644,-0.460712072,,1.765208384,0.396339575,1.309600715,1.62999227,,,2.517049429,2.48899146,,,,-0.814217898,,-0.513652275,,,0.053963961,
1/11/1985,3.095419364,2.851407452,1.474461908,0.559646857,-0.040844978,0.946906641,,,,,,,,,,,,,,-0.01218447,,,,-0.466170656,0.23848307,,0.146436507,-0.244580356,0.211979807,-1.809594493,-2.678632157,-0.945942443,-0.438177688,0.569301608,,2.00413275,0.682980807,0.371490643,1.94885001,,,1.388804691,1.704291698,,,,-1.501384693,,1.105375665,,,-0.647727829,
1/12/1985,-1.512223691,-0.480693825,-2.127437657,-0.754668167,-0.391796999,-0.094370777,,,,,,,,,,,,,,-0.442261865,,,,0.239164711,0.269061947,,0.049661725,1.139871615,1.458844559,-0.600655222,-0.365815632,-0.708617804,0.148506871,-1.016539581,,0.678474116,-0.420354467,0.238246477,1.009278559,,,0.116254783,-0.506540803,,,,-0.129645611,,-0.076282963,,,-0.688497115,
1/01/1986,1.304069266,1.404900181,0.322788626,0.157065526,0.266306232,1.125978673,,,,,,,,,,,,,,-0.247962303,,,,0.245218717,-0.493899363,,0.092534146,-1.85790617,-1.018036711,0.175770282,0.641840824,-0.213013279,0.104593223,0.672063736,,0.411843426,-0.875074177,-0.345997847,0.709364313,,,-2.438855477,-2.249913319,,,,1.203790375,,-0.644254779,,,3.873400918,
1/02/1986,0.378260334,0.775823352,-0.476694193,1.030799848,0.310578147,-0.688439595,,,,,,,,,,,,,,-0.496832358,,,,0.392433258,-0.06544877,,-0.079092606,0.573487198,-1.996388536,-1.172964964,-1.20054924,-1.140347872,-0.676804789,-0.910926932,,2.089639008,-0.445151531,0.74836809,2.187094235,,,-1.027827696,-1.14943899,,,,-1.767577393,,-1.131423569,,,-2.140817238,
1/03/1986,0.006821044,-0.87193213,1.501584719,-0.311441663,-0.01335228,0.602141844,,,,,,,,,,,,,,-0.70268987,,,,0.307362184,-0.955369161,,0.097253766,-1.131570462,1.597980282,-0.525279457,-1.379131981,0.261088602,-0.430426128,-0.722721489,,0.729311071,-1.11165222,-0.005282952,1.075455076,,,-2.736944024,-3.372590327,,,,0.794836288,,-0.14219226,,,-0.745111212,
1/04/1986,1.978999309,0.33300433,3.322720447,-0.063438187,0.564457022,0.494455042,,,,,,,,,,,,,,-0.284535953,,,,-0.482634669,1.334776823,,-0.088618102,-0.121925966,-0.332074965,-0.223522545,-0.539987325,0.0584015,0.720793409,2.858757234,,1.653315877,-2.047779423,0.622994118,2.127192074,,,-1.329765532,-1.012696934,,,,0.183405369,,-0.739433535,,,1.474202978,
1/05/1986,-0.576641578,-0.159590225,-0.794013051,-0.216729463,-0.343144266,-1.552159368,,,,,,,,,,,,,,-0.148691126,,,,-0.446457952,1.57016818,,0.278293784,-0.170726591,-1.962645212,-0.625746356,-0.527408,-0.701377684,-0.610671366,-2.17657859,,0.716238951,-1.167650417,-1.009027141,1.202759089,,,0.790896059,1.354862195,,,,-0.431064261,,-0.363250273,,,-1.192992106,
1/06/1986,1.022388768,1.129396316,0.218904813,-0.885539894,0.342520096,1.5620332,,,,,,,,,,,,,,0.073492623,,,,-0.742781292,-0.962768499,,-0.10446523,-0.58363271,-0.181404915,1.598329389,1.242053464,1.787935522,-0.010151718,2.425517022,,0.434817458,-1.151428304,-0.419289904,1.057523762,,,0.507772193,1.041183607,,,,-2.812240829,,0.116263612,,,-0.118601321,
1/07/1986,-0.965090528,-1.690296658,0.853737246,2.34076393,-0.149754831,-0.432649746,,,,,,,,,,,,,,0.040721029,,,,-1.80780999,0.11077429,,-0.527323373,1.398684379,0.130665745,0.087383471,-0.852728304,0.690734662,0.260072039,-2.064966507,,3.911971534,-0.96723193,-0.444782152,4.278361275,,,4.484524599,4.054046223,,,,-4.966368737,,1.045323867,,,0.830095692,
1/08/1986,-1.019829243,0.458762054,-2.597086543,0.680548222,-0.104661121,-0.13153773,,,,,,,,,,,,,,-0.297864369,,,,-1.830332789,0.860927849,,0.541747274,1.657065324,0.986539418,-1.391185436,-0.187493809,-2.092136876,-0.07786234,0.719218666,,2.166012612,-0.871592287,-0.20587845,2.478436761,,,0.668223649,-0.206310698,,,,0.708498792,,1.526643825,,,-0.240234542,
1/09/1986,0.48218031,-0.051818575,1.04791476,0.559001194,0.084586099,0.006045264,,,,,,,,,,,,,,-0.232904987,,,,-1.915319302,-0.368727012,,0.098635668,-0.154255249,1.877206464,-0.078938064,-0.082542387,-0.072564065,-0.081991182,-0.918263483,,0.298737503,-0.833895023,-0.118460694,0.506127883,,,-0.322867994,-0.681892929,,,,1.130963225,,-0.013118117,,,-0.735031371,
1/10/1986,0.454526216,0.312991838,0.416712726,-0.064892524,-0.313417839,0.346043132,,,,,,,,,,,,,,0.198497637,,,,-0.93710443,-0.419867517,,-0.259127068,1.068452492,-0.066501134,0.162418465,-0.463494115,0.666581121,0.307567586,0.299564381,,0.887400051,-0.907243799,-0.572707059,1.264354066,,,-1.459212666,-0.682927591,,,,1.449956056,,-0.573110704,,,1.11955202,
1/11/1986,-0.740536183,-0.665154315,-0.315092993,0.122767752,0.480589974,-0.536050435,,,,,,,,,,,,,,0.475357388,,,,-1.306271099,-0.045976144,,0.32064142,-1.934872724,-2.232897306,0.027892136,0.6580061,-0.482335588,-0.317994514,0.295603934,,-0.163750517,-0.959328724,-0.090758331,0.155943635,,,0.378836874,0.104712192,,,,0.180190683,,-0.177948831,,,-2.472305523,
1/12/1986,0.183175064,-0.843362445,1.675525488,0.298557463,0.120804395,0.164050179,,,,,,,,,,,,,,0.668451749,,,,-1.030833323,0.320376763,,-0.045354936,1.720533128,0.794886708,0.268814734,0.284556625,0.244361904,0.023241577,0.336469164,,0.783383952,-1.003095303,-0.424095903,1.25118135,,,-0.18746877,-0.527843739,,,,0.450888186,,-0.644627038,,,1.875213146,
1/01/1987,-0.337924189,0.105058065,-0.741966706,-0.794430984,-0.264753523,-0.762682751,,,,,,,,,,,,,,0.186342187,,,,-1.117801264,-0.018487969,,0.093884608,-1.457488411,-1.266429686,-0.988198338,-1.667895387,-0.370490475,0.561243025,-0.531465303,,0.793485313,-0.301856817,0.03021761,0.960714773,,,2.507934112,1.368495589,,,,-1.547929635,,0.183459061,,,0.150525257,
1/02/1987,0.673317342,0.458982284,0.588375156,0.195596085,0.078142803,0.627557894,,,,,,,,,,,,,,0.538151295,,,,-1.158053423,0.226305688,,-0.002296032,0.502815223,0.673010772,0.374540033,0.597159314,0.170896353,-0.247756876,-0.261634038,,0.985737049,-0.760915194,0.293545416,1.168945731,,,-0.323541474,0.737965352,,,,0.877578706,,0.742049893,,,0.804575608,
1/03/1987,0.098960302,0.077219435,0.104841307,1.186521149,0.024815764,-0.167846914,,,,,,,,,,,,,,1.004063747,,,,-1.247959125,-0.062473145,,-0.194659631,-0.065084909,-1.095061907,0.007809104,0.47846833,-0.389317247,0.946433546,1.041118011,,0.226294567,-1.077698095,-0.584930454,0.605250328,,,-1.886023864,-1.633817002,,,,0.857884002,,-0.195588649,,,-1.51590343,
1/04/1987,0.087615916,0.324747336,-0.290813097,-0.581792939,0.015340216,1.520040408,,,,,,,,,,,,,,1.191271758,,,,-0.924998608,-0.045531462,,0.202708617,-0.100748329,0.092283014,-0.718826444,-1.213270115,-0.267016647,-0.8128829,0.082213037,,2.519369424,-1.089946101,-0.739953101,2.789105661,,,-0.900323872,-1.165054345,,,,-0.637719382,,-0.753544138,,,0.790206082,
1/05/1987,-0.197876357,-0.326363546,0.167422212,-0.417191115,0.175841969,-1.573369979,,,,,,,,,,,,,,0.457012196,,,,-0.838815461,0.21967074,,0.007896868,0.396323243,0.430288386,0.986769937,1.341788315,0.649118189,1.078235325,-1.819039192,,1.444633519,0.856341351,-1.153471838,1.524076395,,,-0.054520758,-0.064130077,,,,0.846938214,,0.211390091,,,-0.507614928,
1/06/1987,0.826536944,0.595115715,0.656544558,-0.863837909,0.181973409,0.922096669,,,,,,,,,,,,,,0.572619237,,,,-0.704232648,0.063871634,,-0.142021478,0.544241704,0.857221863,0.181635931,-0.441656005,0.652626114,-0.399373181,1.572740748,,-1.065702953,-0.037827985,-0.633877929,-0.63310515,,,-0.906504585,-0.540001756,,,,0.502393698,,-0.581120876,,,-0.299234632,
1/07/1987,1.161594429,1.659111574,-0.322129373,0.439507287,-0.114735033,0.625960226,,,,,,,,,,,,,,0.545306052,,,,-0.234598792,0.88324317,,0.10941467,-0.489050673,-0.233629729,0.35702538,1.313303046,-0.415074305,0.697062616,0.041394993,,1.872181009,-0.505120066,-1.871191139,2.32645532,,,-0.203917494,0.562097288,,,,-0.897004556,,0.331036145,,,1.498993516,
1/08/1987,-1.115544729,-2.090622315,1.116191922,0.187348093,0.254376088,-1.06925481,,,,,,,,,,,,,,0.757950223,,,,-0.466841582,0.007231924,,0.102224482,1.068566987,-0.951429517,0.226409462,0.138805854,0.284297179,0.027382937,1.081038055,,1.606141116,-0.982769221,1.493998684,1.590926291,,,-0.488664813,0.089737455,,,,-0.101429344,,1.033529903,,,-1.53997836,
1/09/1987,-0.783861231,-0.202523275,-1.083529288,-1.651642031,-0.451251832,0.571449778,,,,,,,,,,,,,,1.038876686,,,,-0.579966323,-0.148132646,,-0.055473469,-0.565125678,0.491110914,0.352317956,0.999944806,-0.199588017,-0.594803452,-0.996050428,,0.860773259,0.088077963,-0.804468318,0.959190488,,,-2.334611483,-1.332502677,,,,0.641246679,,-1.013051685,,,0.669412769,
1/10/1987,0.601307347,1.066953282,-0.454770607,1.704668516,-0.048580518,0.282864151,,,,,,,,,,,,,,1.189206985,,,,0.201228979,0.03569633,,0.343397264,0.812883818,0.967814937,0.832247263,1.448096275,0.277356596,0.795638493,0.127675653,,1.208700329,-0.512995861,-0.752468949,1.446296485,,,4.185095786,3.728042951,,,,-3.146222225,,1.046948355,,,-0.730750311,
1/11/1987,-0.715671897,-1.789203655,1.379938633,-0.687051705,0.084679895,-0.288874471,,,,,,,,,,,,,,0.060384836,,,,-1.246525245,-0.010717283,,-0.126694419,2.407697829,0.621908334,0.549429218,1.167956673,-0.004066318,0.934239605,-0.182453397,,2.43200426,-0.604739728,-0.450996722,2.558343259,,,-1.621482236,-1.009833923,,,,0.378371892,,1.057018683,,,-0.780043222,
1/12/1987,2.187256987,2.779281856,-0.106783488,-0.931394731,-0.048321212,0.870159321,,,,,,,,,,,,,,0.847780506,,,,-0.746728355,0.318410218,,0.015278778,-2.109643126,0.72395104,0.165486019,0.265129934,0.079214365,-0.719673334,0.443856781,,2.622538397,-0.066332816,-0.296053687,2.670845341,,,-1.769446419,-1.329197618,,,,-0.257340512,,0.125094301,,,1.859520621,
1/01/1988,1.655267212,1.643199779,0.602382608,-0.406616804,0.18555793,-0.087820031,,,,,,,,,,,,,,-0.128739288,,,,-0.372561874,-0.836198469,,-0.076614496,1.788961589,-2.479532879,0.847271572,0.30522917,1.236186408,0.418165656,-0.49922742,,3.714839284,0.257505249,-0.571595221,3.675258752,,,-0.642580087,-1.33753998,,,,0.313564069,,0.375460016,,,-2.030115315,
1/02/1988,-0.845574362,0.00836136,-1.508678509,-0.987783772,-0.152375942,0.531972601,,,,,,,,,,,,,,0.422650979,,,,-0.274029482,0.662696034,,0.108041346,-0.022713605,2.685705292,0.052193066,-0.338821518,0.322243901,-0.074957333,1.361665895,,2.06103525,-0.181866167,-1.290179845,2.194884098,,,0.065751668,-0.233262454,,,,0.382866194,,0.615269044,,,8.175734615,
1/03/1988,1.199768155,0.6294493,1.280056632,0.507227637,-0.472649213,-0.305850665,,,,,,,,,,,,,,0.910025286,,,,0.148232443,0.287516522,,0.074879994,-0.995439756,-0.541493485,-0.080649098,0.998063377,-0.881600753,-0.405066866,-1.742089,,1.536410648,0.551009765,-0.709346845,1.477430015,,,-1.071891342,-1.187589644,,,,0.441480904,,0.079396837,,,-1.298236995,
1/04/1988,0.58557097,0.820511953,-0.115464756,2.093374541,0.089836908,-1.273663604,,,,,,,,,,,,,,0.171906916,,,,0.36902696,0.287604345,,0.019493559,-2.408198033,-1.37314029,0.883112451,1.504776356,0.320447032,1.35070269,1.084975251,,1.439163755,0.265612748,-1.384010776,1.459596805,,,-0.645970575,-1.190110159,,,,0.919500476,,0.03711162,,,-8.191697636,
1/05/1988,-0.915345519,-0.766750082,-0.485544214,-2.216875864,-1.212121212,1.805268593,,,,,,,,,,,,,,0.832277899,,,,0.204656312,0.460683448,,-0.060092858,1.715676403,0.81120346,0.086789024,0.066554845,0.101622583,-0.910881863,0.802400509,,1.399037339,0.672372656,-0.170634764,1.354162968,,,3.467210352,2.604008433,,,,2.380792613,,-0.376627147,,,1.435321105,
1/06/1988,0.17153003,-0.042701571,0.408564118,0.614641702,1.358894498,-0.649580964,,,,,,,,,,,,,,0.655528512,,,,0.220487522,0.121063499,,0.235036512,-1.529892546,-1.301741334,0.872408377,1.262095464,0.500080574,1.124167888,-1.058251597,,2.207110394,1.22697706,-1.521691685,2.199545166,,,-1.347346585,-1.030032781,,,,0.532553232,,0.437831744,,,1.034338345,
1/07/1988,0.235349332,0.64607172,-0.49047577,-3.872460253,-0.661905759,-1.591037679,,,,,,,,,,,,,,1.307477325,,,,0.525864225,-0.360139116,,-0.067845378,0.667396321,1.203802822,0.22691029,0.218117916,0.217051626,0.259701093,1.124475935,,1.725283071,1.577882937,0.045919681,1.522152089,,,0.346169349,0.070774753,,,,0.709028098,,-0.663901637,,,-1.406977743,
1/08/1988,0.588526139,0.46302027,0.412249709,1.555598946,-0.141654021,2.46208304,,,,,,,,,,,,,,0.97437074,,,,0.603406354,0.269146767,,0.040417304,0.381695134,-0.372347591,1.365110369,1.647967145,0.997603042,0.357353233,-1.636616546,,1.256933338,2.18726621,-0.106615892,0.91641979,,,0.776647533,-0.401383825,,,,0.459667411,,-0.713637824,,,1.412872849,
1/09/1988,1.000024411,0.749971607,0.730480597,-0.599513218,0.119110806,0.584473042,,,,,,,,,,,,,,1.36166771,,,,0.959187771,0.256605991,,0.00069056,0.028140149,-0.830424086,-0.670188971,-0.354681095,-0.824040812,0.500125081,0.718576174,,2.411882715,2.382976969,1.082039375,1.742915248,,,0.929033716,0.553417459,,,,-1.116386888,,-0.243625671,,,-0.467417586,
1/10/1988,0.119276096,1.546646707,-2.037498832,-0.522624504,0.081573132,0.280302135,,,,,,,,,,,,,,0.999703454,,,,0.666541718,0.584754569,,-0.029135913,-0.041165694,2.916347885,-0.237530987,-1.117141265,0.438934201,-0.626542532,-0.786793893,,2.270352311,0.872591666,0.984202842,1.90194505,,,0.367510959,-0.075164603,,,,0.668877601,,-0.427035396,,,-0.37209527,
1/11/1988,0.311533663,-0.682176352,1.615640048,-0.960468536,-0.156012995,0.405255895,,,,,,,,,,,,,,0.983466157,,,,0.266973865,0.157326088,,-0.072462025,-0.31571474,-0.735040755,0.16143036,0.193471734,0.11657338,0.817848131,1.013203976,,1.90169119,1.809135317,1.248519599,1.423016537,,,1.086924147,1.513408179,,,,1.57112687,,-1.256962401,,,0.909714384,
1/12/1988,0.709668043,0.112143734,1.13964718,1.128560043,0.745568248,-0.293786786,,,,,,,,,,,,,,1.353020078,,,,0.430889689,0.641610831,,-0.012818083,0.212718688,0.481132252,-0.376137261,-0.366210625,-0.329619838,-0.331965134,0.304210533,,1.266547651,1.670532126,0.934910871,0.95971029,,,1.38150967,1.998033321,,,,-0.269896926,,0.148647896,,,-1.751436764,
1/01/1989,0.647436885,0.448477382,0.537569944,-0.075157909,-0.41596447,0.489643912,,,,,,,,,,,,,,0.796904488,,,,0.070380214,1.136614688,,-0.073558303,-0.354130169,0.516435682,-0.149831279,-0.055672423,-0.199200601,2.506359262,0.915514225,,-1.057411484,1.076009126,1.263309453,-1.022386977,,,1.677360486,1.223744209,,,,2.029810524,,-0.417032324,,,0.820876708,
1/02/1989,1.292921621,1.159138271,0.652984748,-0.79921929,0.231067512,1.126914883,,,,,,,,,,,,,,1.296144946,,,,-0.551372714,-1.397052068,,-0.00727572,-0.466178194,-0.417423432,0.384280257,0.625080731,0.16305578,-0.986091585,-1.545426896,,1.489808845,1.58728424,0.395534603,1.225750836,,,0.976679732,1.230077935,,,,-4.161723029,,-0.084920746,,,-1.684227294,
